id|wkt
2003036|MULTIPOLYGON(((15.8617890329525 46.8797459804666,15.8615337161453 46.8799862713134,15.8616447138511 46.8801244715386,15.8616962606139 46.8800810101262,15.8617065081872 46.8800889020165,15.8618094539007 46.880140073367,15.8618198804542 46.8801445402672,15.861933340454 46.8800472581896,15.8619168973927 46.8800399545838,15.8619148709625 46.8799864252576,15.8618520413616 46.8799638881562,15.8619069142336 46.8799039137258,15.8619806053209 46.8798191046182,15.8617890329525 46.8797459804666)))
2003037|MULTIPOLYGON(((14.475811033182 47.8975916466024,14.475790744311 47.8974570456026,14.4757500202497 47.8973449150642,14.4757383046146 47.8973175251417,14.4757217290505 47.8972623807559,14.4757088796386 47.8972075415228,14.4756980538642 47.8971522414494,14.4756927130117 47.8970975261028,14.4756876027813 47.8970417287758,14.4756839655745 47.8969853770673,14.4756849904729 47.8969219433001,14.4758678130412 47.8969290565728,14.4759793580191 47.89693404753,14.475986466245 47.8968011287169,14.4759791342988 47.8967667764583,14.4759401861308 47.8967403480189,14.4756973479713 47.8967346006021,14.4756256280903 47.8967183205937,14.4753990412074 47.8967086782953,14.474877314824 47.8967011619998,14.4742493090289 47.896695716016,14.4742881069964 47.896838754589,14.4736492070661 47.8969217234651,14.4736178375343 47.8969545224039,14.4736623926624 47.8970480360284,14.4736706884522 47.897150085386,14.4738074408831 47.8973136457712,14.4738305252646 47.8974828600588,14.4738462517106 47.8975894249704,14.4740776512103 47.8977277416878,14.475811033182 47.8975916466024),(14.4756236029948 47.8967598192269,14.4756120882645 47.8968447076118,14.475608183785 47.8969570894018,14.4739672426869 47.897136620217,14.4738855205041 47.897022274508,14.4738497451833 47.8969584113705,14.4742771419655 47.8969041397383,14.4747142873233 47.8968416996574,14.4751376285446 47.8967941859493,14.4756236029948 47.8967598192269)))
2003038|MULTIPOLYGON(((12.0778607154861 47.4496823881226,12.0777813940022 47.4496108682437,12.0776935804785 47.4495344317245,12.0775495664334 47.4493904725712,12.077382179976 47.4494214152932,12.0772895195611 47.449435190748,12.0769615729805 47.4494867297905,12.0769034036273 47.4494960788159,12.0769887299394 47.4497654108948,12.0770727979559 47.4497931420332,12.0772127069296 47.4498479249352,12.0773810531579 47.4499157172875,12.0775092569773 47.4499457148584,12.0775558953891 47.4499787124907,12.077676815456 47.4500704146273,12.077740185605 47.4500821792036,12.0778147787857 47.4500789492922,12.0782217284663 47.4499401335823,12.0780447822857 47.4497068346814,12.077908677941 47.4497493880917,12.0778607154861 47.4496823881226)))
2003039|MULTIPOLYGON(((16.1532335194284 47.8209398035328,16.1510465114104 47.8232370763049,16.1512067330142 47.8233018199688,16.1535535672594 47.8212479883709,16.1535559318112 47.8212464721702,16.1532408439649 47.8209469888081,16.1532335194284 47.8209398035328)))
2003040|MULTIPOLYGON(((14.3113423876583 48.1868776412541,14.3113191075631 48.1869468839892,14.3111775183449 48.1871660638801,14.3110900492438 48.1873599954307,14.310987943569 48.187589873336,14.3114188209485 48.18822247382,14.3117995680805 48.1881523444183,14.3122734777854 48.1880669380038,14.3126593728975 48.1880045443996,14.3132424434697 48.1879319720909,14.3134481694321 48.1878963885711,14.3136665913495 48.1878455659393,14.3139098670501 48.1877842868646,14.3140437001959 48.1877382596204,14.3142236144834 48.1877002110061,14.3142131345784 48.1876830891039,14.3137244122238 48.1870166100164,14.3137256654924 48.1870160057101,14.3133823783264 48.1864656505459,14.3113423876583 48.1868776412541)))
2003041|MULTIPOLYGON(((14.1094707007393 47.8827474557204,14.1095040687001 47.8827111361417,14.1091062275206 47.8825714746008,14.1089603873089 47.8825198446321,14.1085911548649 47.8829637457824,14.1083665627876 47.8832353299542,14.1082696509117 47.8833541720523,14.1081417529865 47.8835104419516,14.1079794259851 47.8837074194778,14.1078307381873 47.8838870313063,14.1076567515962 47.8841007217757,14.1075267752357 47.8842614133711,14.1071945091643 47.8846659526512,14.1070114617014 47.8848904900031,14.1067396113219 47.8851856884479,14.10658602217 47.8853509539588,14.1063587981702 47.8856177920179,14.1063189556958 47.8856652291573,14.1064658992484 47.8857141649814,14.1065203044482 47.8856692308221,14.1065670565557 47.8856314103558,14.106821458416 47.8853763476418,14.1071238310329 47.8850647506367,14.1073046994363 47.8849010207114,14.1074979480225 47.884760564156,14.1076935067503 47.8846480096748,14.1077840886494 47.8845902913735,14.1078132327794 47.8845721205882,14.1079052452679 47.8845279691785,14.1080052960758 47.8845037374316,14.1080629074909 47.8844822633866,14.1094707007393 47.8827474557204)))
2003042|MULTIPOLYGON(((15.9178859722986 48.755921177529,15.9177952337418 48.7559613691736,15.9179474360243 48.7561403018911,15.9181668446248 48.7564197344951,15.9182675937112 48.7565913663043,15.9184145705065 48.7568492739309,15.9186137189208 48.7571971507914,15.9188119348672 48.7574549843581,15.9190462404295 48.7577798349357,15.9191493402773 48.757740216471,15.919024409444 48.7575676503467,15.9187991870185 48.7572593997597,15.9186509081384 48.7570349317232,15.9183945118184 48.7565783546451,15.9183505348158 48.7564992008591,15.9182280702942 48.7563357848936,15.9178859722986 48.755921177529)))
2003043|MULTIPOLYGON(((14.8498977685106 47.9186069871046,14.8499132045877 47.9186546284862,14.8499987766936 47.9187431480036,14.8500337751437 47.918771114981,14.8501136300429 47.9187279663274,14.8500925684095 47.9186811365121,14.850208039407 47.9186604847281,14.850101485261 47.9185352755001,14.8501380147632 47.9185112396576,14.8503387834985 47.9187132382047,14.8503787876788 47.9187333290438,14.8504821803951 47.9188247191305,14.8505687636558 47.9187897243773,14.8505535754117 47.9187192603349,14.8506859645684 47.9186777804673,14.8508094339196 47.9188572337532,14.8512452058629 47.918735544133,14.8512828275638 47.9187044120048,14.8516361849645 47.9185925834781,14.8516783779568 47.9185381668542,14.8516886995483 47.9184408686623,14.8515750262562 47.9184482439826,14.8514689218542 47.9184142990841,14.8513517442285 47.9183760901243,14.8511644621634 47.9183373242851,14.8510036376904 47.9183167927162,14.8508465701395 47.918343641335,14.8506147665688 47.9183371678097,14.8506008568408 47.9183495696596,14.8506238373142 47.9183637736807,14.8506402219987 47.9183864054789,14.8506477737444 47.9184109436639,14.85064091323 47.9184453257935,14.850615006142 47.9184654523564,14.8505839721283 47.9184777276535,14.8505466874813 47.9184775593137,14.8504961921487 47.9184617361746,14.8504744357088 47.918427423057,14.8504764637215 47.9184068805351,14.8504809709594 47.9183947458645,14.8504897649653 47.9183799545413,14.8505000134815 47.9183654680961,14.8505195003996 47.9183515174757,14.8504838473791 47.9183536042893,14.8504186560012 47.9182953580751,14.8505838722347 47.9181709884846,14.8504777680472 47.9179454164846,14.8504413811505 47.9178847862753,14.8503407381204 47.9179966750263,14.8501953663456 47.918208085093,14.8501120369074 47.9183197468172,14.8500281034524 47.9184110444073,14.849912250131 47.9185381050093,14.8498935926738 47.9185940753568,14.8498977685106 47.9186069871046),(14.8500644692571 47.9184543264379,14.8500731656985 47.9184472479035,14.8500707108238 47.9184452194655,14.8502620987919 47.9182927210291,14.8502626596599 47.9182931365981,14.8503016699197 47.9182614107119,14.8503168928264 47.9182698315819,14.8502762973126 47.9183032069191,14.8502783902068 47.9183047541908,14.8500870463062 47.9184587727761,14.8500644692571 47.9184543264379),(14.8499112352445 47.9185922246127,14.8499378870364 47.9185890051173,14.8499553546135 47.9186383835384,14.8500316782945 47.9187250985426,14.8500480003609 47.9187349537651,14.8500290918398 47.9187467011588,14.850013806267 47.9187361214983,14.8499297526713 47.9186408784279,14.8499112352445 47.9185922246127),(14.8506120704547 47.9185054699333,14.8506527185406 47.9184942204242,14.8506694537887 47.9185215536958,14.8506334879335 47.9185373219539,14.8506120704547 47.9185054699333)))
2003044|MULTIPOLYGON(((14.5584044098361 46.8003395013927,14.5586718898886 46.8005861523501,14.5588947651167 46.8005898182954,14.5589028667001 46.8005899467179,14.5589326250745 46.8005178045419,14.5590779247243 46.8003832747656,14.5593419427684 46.8002066781974,14.5593362875328 46.8001972184507,14.55932435131 46.8001772978394,14.5595093911428 46.8000363175701,14.559524500071 46.7998711225429,14.5594467605214 46.7997903516376,14.5594296003715 46.7997203363957,14.5592909323904 46.799682150196,14.5591932528685 46.7997839313048,14.5590254925025 46.7999098130486,14.5587000064523 46.7999350539056,14.5589723442555 46.7996246349805,14.5593190185251 46.7995096697515,14.5592934206616 46.7994094102666,14.5593176026968 46.7993358704337,14.5593417846654 46.799262330596,14.5593842815786 46.7992183072609,14.559387269129 46.7992177260256,14.5594692668038 46.7991373248058,14.5595055075427 46.7987792968779,14.5595300104087 46.7987397785381,14.5595353722542 46.7987204448209,14.5593297997226 46.7987160982216,14.5591545278103 46.7987130615282,14.5591545357558 46.7987128364687,14.5591240817677 46.7987122657609,14.5591161975766 46.798715320634,14.5590994763983 46.7990280437143,14.559037802753 46.7993182693577,14.5589419104957 46.7994774441981,14.5587838093774 46.7995999365798,14.5586714090097 46.7997964911982,14.5586596159926 46.7998537259193,14.5585160773868 46.8000090506914,14.5584190273387 46.8001481249316,14.5584044098361 46.8003395013927)))
2003045|MULTIPOLYGON(((14.515626871766 48.3460224617928,14.5155191376886 48.3460811182415,14.5153857914231 48.3461434342511,14.5153534155284 48.3462015080357,14.5151922905021 48.3463122342029,14.5150447848448 48.3463875215301,14.514834873973 48.346469853986,14.5146979800669 48.3465169026197,14.5145349342552 48.3465510181417,14.5145057589916 48.3466015295422,14.5144265085108 48.3467146294971,14.514402166719 48.3467486290718,14.5142984732651 48.3467993448903,14.5141409800423 48.3468586918663,14.513954261103 48.3469022848329,14.5137874922522 48.3469282414253,14.5137292689823 48.3469281009633,14.5136180210757 48.3471671816146,14.5136298083704 48.3472392565324,14.5136823204793 48.3472683593271,14.5136856999326 48.3474170043162,14.513707410411 48.3474168209751,14.513880138984 48.3474006460751,14.5141864173956 48.347374808843,14.5146324085721 48.3473059062288,14.5148557633493 48.3472727280958,14.5150719315546 48.3472380748819,14.5153358243505 48.3472575450342,14.5154765811007 48.3472959199169,14.5160565627379 48.3464732008254,14.5159697516153 48.3464230804249,14.5158954485199 48.34633078539,14.5158201958124 48.3461967848001,14.515626871766 48.3460224617928)))
