id|wkt
82|MULTIPOLYGON(((15.9236219759328 46.91844121816,15.9232749050554 46.9184937124418,15.9231350359109 46.918527198939,15.9231648361137 46.9185569394918,15.9236261414752 46.9184760901295,15.9236219759328 46.91844121816)))
108|MULTIPOLYGON(((10.020084038893 47.3727164311805,10.0199658214555 47.3727926309493,10.0199029464801 47.3728817833684,10.0196841027464 47.3731959142823,10.0196968730301 47.3732930698869,10.0198350842149 47.3734260602571,10.0202753977258 47.3727836085312,10.020204183143 47.3727578396165,10.020084038893 47.3727164311805)))
126|MULTIPOLYGON(((10.0307248007996 47.3775978900275,10.0309129918311 47.3775808976592,10.0309256908484 47.377553851385,10.0307487249075 47.3773917113193,10.030685672023 47.3775780628418,10.0307248007996 47.3775978900275)))
134|MULTIPOLYGON(((10.4358496117053 47.0799666750512,10.4358937234365 47.0802763794081,10.4360970376819 47.0802803408849,10.436018537612 47.0800250896067,10.4359451725959 47.0799949273867,10.4358496117053 47.0799666750512)))
137|MULTIPOLYGON(((10.4413672198043 47.0835582497281,10.4414956884412 47.0835305192989,10.4413281868322 47.0833321544015,10.4412043925686 47.0833954976638,10.4413672198043 47.0835582497281)))
157|MULTIPOLYGON(((14.4167487713341 47.3362006167796,14.4170121716039 47.3360198930611,14.4171892394481 47.3358857966258,14.4172806179912 47.3358115855873,14.4173332275975 47.3357459028439,14.4172490156086 47.3357324097924,14.4171030402553 47.3357745626066,14.4168596766585 47.3358909558349,14.4166195111315 47.3360174955988,14.4165369714335 47.3360844777431,14.4167276648885 47.3361905940316,14.4167487713341 47.3362006167796)))
217|MULTIPOLYGON(((13.6316566306732 46.8857259193989,13.6322685286701 46.8857762762974,13.6316941479872 46.8856731117937,13.6316798518722 46.8856723752514,13.6316566306732 46.8857259193989)))
226|MULTIPOLYGON(((13.6304853559362 46.8857122940864,13.6311531883843 46.8857249454395,13.6316566306732 46.8857259193989,13.6316798518722 46.8856723752514,13.6311681986885 46.8856460936426,13.6304696622225 46.885620115227,13.6304853559362 46.8857122940864)))
240|MULTIPOLYGON(((14.5016919039995 47.2703516714446,14.5014304191252 47.2705747372081,14.5020958455535 47.2705210144199,14.5020255568843 47.2704427596789,14.5019175947113 47.2703269780907,14.5016919039995 47.2703516714446)))
261|MULTIPOLYGON(((13.4726267258923 47.9065030229576,13.4726318302808 47.9068128674404,13.4755994064883 47.9068093161516,13.4755892525144 47.9064489621819,13.4726261692545 47.9064692055455,13.4726267258923 47.9065030229576)))
264|MULTIPOLYGON(((13.4726351376673 47.907013576765,13.4727448675181 47.9071454176554,13.4755419285379 47.9071369322188,13.4755972529163 47.9070351863735,13.4756002039147 47.9068373754595,13.4755994064883 47.9068093161516,13.4726318302808 47.9068128674404,13.4726351376673 47.907013576765)))
296|MULTIPOLYGON(((13.6441591820022 46.875027650425,13.644879580502 46.8753574972151,13.6447280123839 46.8752279801191,13.6445801280308 46.8751226931882,13.6443638608797 46.8750387281965,13.6441552084857 46.8750257716628,13.6441591820022 46.875027650425)))
298|MULTIPOLYGON(((13.6416460958416 46.8737023479327,13.6424627171795 46.8741006316321,13.6424023316388 46.873999829223,13.6421555697641 46.8738297064163,13.6419222784511 46.873720219682,13.6416460958416 46.8737023479327)))
299|MULTIPOLYGON(((13.6427473653624 46.872877944622,13.6424600497258 46.8728650718417,13.6423636978432 46.8729074965068,13.642241539828 46.8730463405,13.6422039741084 46.8731307614526,13.6426308022623 46.8730312335518,13.6427584090033 46.8729935289787,13.6427473653624 46.872877944622)))
303|MULTIPOLYGON(((13.6434019778678 46.8732671039941,13.6435600727695 46.8732535652312,13.643626782481 46.8732199479676,13.6436589579475 46.8731408769309,13.6436593570766 46.8731350092054,13.643546410602 46.8731574685428,13.6434648124366 46.8732099407854,13.6434019778678 46.8732671039941)))
319|MULTIPOLYGON(((11.7773026085312 47.1663280974684,11.7772406920036 47.1663433684625,11.7772276063126 47.1663867113789,11.7772692323964 47.166417915574,11.7773463115186 47.166368995607,11.7773026085312 47.1663280974684)))
362|MULTIPOLYGON(((11.7691872184893 47.367835923715,11.7692128502927 47.3676449473467,11.7691520588953 47.367644177355,11.7691139337105 47.3676491535756,11.7689700340357 47.367688992918,11.7688999775934 47.3681086655467,11.7691521489833 47.3680971551843,11.7691872184893 47.367835923715)))
369|MULTIPOLYGON(((11.7696516107445 47.3687862435582,11.7693971866014 47.369277410957,11.7698354771359 47.3693736158463,11.7701065141575 47.368900133886,11.7696516107445 47.3687862435582)))
407|MULTIPOLYGON(((10.8381683323606 47.0765473682013,10.8383337949911 47.0764989148719,10.8379938853714 47.0762632076534,10.8378086004845 47.076143229807,10.8374715995934 47.0759264450168,10.8374117120143 47.075949840726,10.8373513817847 47.0759854340313,10.8381683323606 47.0765473682013)))
416|MULTIPOLYGON(((10.8615380797483 47.0458938599137,10.8617848731993 47.0459792561325,10.8618426355875 47.0458987540895,10.8616198921487 47.0458232261776,10.8615380797483 47.0458938599137)))
486|MULTIPOLYGON(((14.4915404299046 46.5556793341196,14.4915734616467 46.5556504245212,14.4914288661177 46.5555870273982,14.4913977611836 46.5556254467731,14.4915404299046 46.5556793341196)))
497|MULTIPOLYGON(((14.745884777829 46.9126102696939,14.7460287954205 46.912571752664,14.7462262975482 46.9125117368356,14.7463796278002 46.9124589205849,14.7468912168993 46.9122802280102,14.7469312349688 46.9122545679347,14.746930214317 46.9122542116618,14.7465311899676 46.9123666370387,14.7460965785422 46.9125159148421,14.745884777829 46.9126102696939)))
543|MULTIPOLYGON(((14.6302849264433 46.7415408062568,14.6304847465728 46.7415638953778,14.6306408079055 46.7415795031909,14.6307207385085 46.7415811703968,14.6306710054353 46.741139769475,14.6305749814373 46.7411351458924,14.6302622857766 46.7415313105265,14.6302849264433 46.7415408062568)))
546|MULTIPOLYGON(((14.6259930630151 46.7404534151559,14.6262696132253 46.7402820394654,14.6261528290802 46.7402009322661,14.6258920731755 46.7403916013627,14.6259930630151 46.7404534151559)))
560|MULTIPOLYGON(((16.3276106991693 47.3563226143429,16.3304827129945 47.3565064603897,16.3304552033024 47.3562880707643,16.3276283253922 47.3561101653414,16.3276106991693 47.3563226143429)))
562|MULTIPOLYGON(((16.3352349857754 47.3620673116556,16.3355032584884 47.3620665305069,16.3356010489211 47.3618087104309,16.3352669243873 47.3619656614853,16.3352349857754 47.3620673116556)))
563|MULTIPOLYGON(((16.3304608356312 47.3568462700813,16.3304660037886 47.3567664017185,16.3275905386071 47.3565672659216,16.3275839035585 47.3566470463765,16.3304608356312 47.3568462700813)))
565|MULTIPOLYGON(((16.335288644748 47.3619038713306,16.3356209049555 47.3617572610417,16.3360214759776 47.3606175367591,16.3357324586748 47.3605628389166,16.335288644748 47.3619038713306)))
582|MULTIPOLYGON(((15.2518772201855 46.700319890037,15.2507414653688 46.7003185505033,15.250784090719 46.7006524309555,15.2512612232883 46.7007211413594,15.2518963960403 46.7007577999903,15.2518772201855 46.700319890037)))
598|MULTIPOLYGON(((14.6120242566141 46.7493108859781,14.612190259817 46.7494553182562,14.6123205759691 46.7494831119083,14.6124981742718 46.7494651424471,14.6126256936819 46.7493759170239,14.6127927588551 46.7492410157323,14.6128396889203 46.7490994979791,14.6127192985353 46.7490011034833,14.6124449180514 46.7488478528211,14.6120357423741 46.7492195332413,14.6120242566141 46.7493108859781)))
660|MULTIPOLYGON(((14.5187978534417 47.3330335633732,14.5190545141481 47.332962202375,14.5185340397625 47.3321893381172,14.5182757955891 47.3322832560317,14.5187978534417 47.3330335633732)))
684|MULTIPOLYGON(((14.3481057072469 46.5909083060961,14.3481060866511 46.5908751883448,14.3478232935135 46.5908604320286,14.347747407897 46.5908619860098,14.3477374183549 46.5908963238186,14.3481057072469 46.5909083060961)))
705|MULTIPOLYGON(((14.3399104377833 46.5920819206253,14.3397882909787 46.5920967489939,14.3400215592628 46.5930333541802,14.3401591854782 46.5930336400688,14.3399104377833 46.5920819206253)))
706|MULTIPOLYGON(((14.3400443707775 46.5920656643738,14.3399104377833 46.5920819206253,14.3401591854782 46.5930336400688,14.3402904686449 46.5930325785404,14.3402806710478 46.5929862158091,14.3400443707775 46.5920656643738)))
804|MULTIPOLYGON(((10.8216027969063 47.0956804531132,10.82133296419 47.0959903952089,10.8217952527126 47.0961515604276,10.8220864936628 47.0958346363727,10.8216027969063 47.0956804531132)))
815|MULTIPOLYGON(((14.9178105086877 46.8223042718154,14.9180471220743 46.8220845492804,14.9175155758853 46.8219385951081,14.9178105086877 46.8223042718154)))
822|MULTIPOLYGON(((10.8382402455261 46.989571920655,10.8385061821739 46.9895574805566,10.8382771994981 46.9892928552305,10.8382402455261 46.989571920655)))
842|MULTIPOLYGON(((16.907493828532 48.0039640701403,16.9010415583835 48.0087850273302,16.9018586380336 48.0094471437116,16.9082966730405 48.0046282477794,16.907493828532 48.0039640701403)))
843|MULTIPOLYGON(((16.9399020849389 48.011016667485,16.9408078434993 48.0117213333491,16.9409311078472 48.0116359628525,16.940044240807 48.0109440203626,16.9399020849389 48.011016667485)))
844|MULTIPOLYGON(((16.9486422402459 48.0143404000371,16.9443204102208 48.0159259967936,16.9446263994502 48.0161734952712,16.9488771055609 48.0146140818278,16.9486422402459 48.0143404000371)))
846|MULTIPOLYGON(((16.8739035501248 48.0085832355014,16.8739454362699 48.0086370151407,16.8806881873328 48.0062699064972,16.8806537797942 48.0062265176609,16.8739035501248 48.0085832355014)))
847|MULTIPOLYGON(((16.9037712928082 48.0112252742028,16.9041303089635 48.0113071357253,16.9105613976533 48.0064884937201,16.9103383411454 48.0063047762812,16.9037712928082 48.0112252742028)))
848|MULTIPOLYGON(((16.9525466853623 48.0157231936417,16.9524058027966 48.0160086729799,16.9559140197764 48.0178490773995,16.9638689360363 48.0220213195265,16.9639897759391 48.0219473749734,16.9641425214351 48.0218147735398,16.9525466853623 48.0157231936417)))
849|MULTIPOLYGON(((16.9066374555429 48.0032555377178,16.9001621401996 48.00807236731,16.9010415583835 48.0087850273302,16.907493828532 48.0039640701403,16.9066374555429 48.0032555377178)))
852|MULTIPOLYGON(((9.90065931100396 47.3693126396313,9.90107012867341 47.3701214208798,9.90121539175663 47.3700857438786,9.9008024436608 47.3692856263631,9.90077546314098 47.3692404680258,9.90068993140485 47.3692560992245,9.90065931100396 47.3693126396313)))
