id|wkt
1988371|MULTIPOLYGON(((15.9873574914632 48.58028039801,15.9874090555742 48.5804113858191,15.9926006694001 48.5791960454181,15.9924641245879 48.5788124672527,15.9872587632307 48.5800295898715,15.9873574914632 48.58028039801)))
1988375|MULTIPOLYGON(((15.9244498968406 48.5642242805752,15.9145932731874 48.5653244259691,15.9146147697263 48.5655978143203,15.9244792858798 48.5644739789774,15.9246232030759 48.5644508986778,15.9244498968406 48.5642242805752)))
1988389|MULTIPOLYGON(((16.5154511781319 47.8231902143667,16.5127719380586 47.8252750582203,16.5140342452793 47.8257757466875,16.5163441966705 47.8239793268064,16.5154511781319 47.8231902143667)))
1988395|MULTIPOLYGON(((16.5151938052441 47.8188512214038,16.5132555374736 47.8204985754403,16.5134375661501 47.8205430835353,16.5140761478158 47.8206982245614,16.5146980063148 47.8208447557966,16.5148615914323 47.8208827287402,16.516192687053 47.8197516527767,16.5159265666459 47.81948746676,16.5155250257008 47.8191376104513,16.5151938052441 47.8188512214038)))
1988398|MULTIPOLYGON(((16.516041057469 47.8364670831695,16.5155378141038 47.8365703139959,16.5177626007036 47.8374134930671,16.517982675902 47.8372028724431,16.516041057469 47.8364670831695)))
1988399|MULTIPOLYGON(((16.501896920443 47.8212951150798,16.5020808480521 47.8218119961474,16.5056852954392 47.8196730379135,16.5053344676179 47.8192552485452,16.501896920443 47.8212951150798)))
1988417|MULTIPOLYGON(((15.5670532118951 47.0355207834241,15.5673794134265 47.0354400525359,15.5673497008834 47.035410057738,15.5673264486315 47.0354012697429,15.5671779347054 47.0354163650254,15.567001220434 47.0354487476637,15.5670532118951 47.0355207834241)))
1988422|MULTIPOLYGON(((16.1558556564707 47.2086562838947,16.155922074742 47.2086485632781,16.1569601729545 47.2080368360847,16.1569605555357 47.2080021174368,16.1563167514974 47.2076294414447,16.1552427098787 47.2084893646633,16.1558556564707 47.2086562838947)))
1988424|MULTIPOLYGON(((16.1572106660266 47.2162870703546,16.1573216322426 47.2161488189068,16.1542145370782 47.215722160072,16.1541525252483 47.2158671483836,16.1572106660266 47.2162870703546)))
1988426|MULTIPOLYGON(((16.1553959541769 47.2167626553334,16.1554759013589 47.2165438518565,16.1539973654767 47.2163407408506,16.153934860878 47.2163583664207,16.1537620908488 47.2165382532523,16.1553959541769 47.2167626553334)))
1988430|MULTIPOLYGON(((16.1662527098655 47.221723703031,16.1662938170581 47.2217907686062,16.1664726795416 47.221968860471,16.1673670393783 47.2225953260222,16.1671560567256 47.2207229314594,16.166124974128 47.220588913414,16.1662527098655 47.221723703031)))
1988452|MULTIPOLYGON(((15.5105416993866 47.236704920261,15.5104691830382 47.2367390221938,15.5104130062224 47.2368558851059,15.5103769742 47.2369541814678,15.5106274237745 47.2370819144432,15.5106900792046 47.2366731434937,15.5105416993866 47.236704920261)))
1988504|MULTIPOLYGON(((16.5491494678405 48.2678100234901,16.5474960789886 48.2680577018506,16.5481741569742 48.2682250107432,16.549259079057 48.2680596947944,16.5491494678405 48.2678100234901)))
1988506|MULTIPOLYGON(((16.5402681909261 48.2726226980776,16.5495337614554 48.2711955918778,16.5494525599969 48.2709451001657,16.5402154703139 48.2723575160936,16.5402681909261 48.2726226980776)))
1988508|MULTIPOLYGON(((16.5131664303445 48.3025715127644,16.5133844538493 48.3025101857019,16.5118589056891 48.2988703369533,16.5116370399686 48.2989427228614,16.5131664303445 48.3025715127644)))
1988509|MULTIPOLYGON(((16.5265534071952 48.2879171169698,16.5260703557609 48.2879568101472,16.5271213042999 48.2946017893757,16.5272789254122 48.2945977827381,16.5275498522364 48.2942448045651,16.5265534071952 48.2879171169698)))
1988511|MULTIPOLYGON(((16.5375412631401 48.2585179559284,16.5370139670188 48.2585730825075,16.5392388059175 48.264145944557,16.5397653041896 48.2640820354928,16.5375412631401 48.2585179559284)))
1988528|MULTIPOLYGON(((13.6491290045506 46.5434659431529,13.6491395510002 46.5435569978309,13.6494163764164 46.5435447560153,13.6493434754256 46.5434031006201,13.6491219735865 46.543405237035,13.6491290045506 46.5434659431529)))
1988535|MULTIPOLYGON(((14.1438579869504 47.9593625770957,14.1437796826981 47.959393767191,14.1439894802669 47.9595900899084,14.1440247850115 47.9595414041233,14.1440072867248 47.9595073381477,14.1438579869504 47.9593625770957)))
