id|wkt
14|POLYGON((7.31174465136272 39.1711399508459,7.31174465136272 40.205181481864,8.52089054351583 40.205181481864,8.52089054351583 39.1711399508459,7.31174465136272 39.1711399508459))
18|POLYGON((30.669192525353 53.508813226578,30.669192525353 54.9594715894354,31.9859701602557 54.9594715894354,31.9859701602557 53.508813226578,30.669192525353 53.508813226578))
41|POLYGON((121.701743862195 -5.94661908268668,121.701743862195 -4.69320983425728,123.344229891295 -4.69320983425728,123.344229891295 -5.94661908268668,121.701743862195 -5.94661908268668))
45|POLYGON((-103.004740550891 -44.9220073288601,-103.004740550891 -44.0502303901193,-102.011735365545 -44.0502303901193,-102.011735365545 -44.9220073288601,-103.004740550891 -44.9220073288601))
54|POLYGON((25.3461725364995 -31.8592563511611,25.3461725364995 -30.5644966719123,26.894686294954 -30.5644966719123,26.894686294954 -31.8592563511611,25.3461725364995 -31.8592563511611))
60|POLYGON((-165.94957805866 -22.4797114568798,-165.94957805866 -21.1069492985072,-164.961719755543 -21.1069492985072,-164.961719755543 -22.4797114568798,-165.94957805866 -22.4797114568798))
63|POLYGON((-149.250509089276 16.9503084493688,-149.250509089276 17.4055955247531,-147.37034476355 17.4055955247531,-147.37034476355 16.9503084493688,-149.250509089276 16.9503084493688))
68|POLYGON((16.0787758915961 12.1902667720897,16.0787758915961 13.7951667612306,17.2092308358605 13.7951667612306,17.2092308358605 12.1902667720897,16.0787758915961 12.1902667720897))
75|POLYGON((16.5153024361853 -53.3297879901062,16.5153024361853 -52.4851622881209,17.6636879434635 -52.4851622881209,17.6636879434635 -53.3297879901062,16.5153024361853 -53.3297879901062))
81|POLYGON((-53.3781914554365 -17.3677589114036,-53.3781914554365 -16.1751959261929,-51.8624635222395 -16.1751959261929,-51.8624635222395 -17.3677589114036,-53.3781914554365 -17.3677589114036))
84|POLYGON((75.3225102783053 -61.5688534419586,75.3225102783053 -60.1983408855263,75.7554823742007 -60.1983408855263,75.7554823742007 -61.5688534419586,75.3225102783053 -61.5688534419586))
85|POLYGON((125.685731268712 -18.5787471625148,125.685731268712 -17.490769895785,127.242899169847 -17.490769895785,127.242899169847 -18.5787471625148,125.685731268712 -18.5787471625148))
86|POLYGON((33.2345115517708 57.6593599775229,33.2345115517708 59.0134921632311,34.0702456586413 59.0134921632311,34.0702456586413 57.6593599775229,33.2345115517708 57.6593599775229))
88|POLYGON((-59.7521665367827 -64.7293199681723,-59.7521665367827 -62.9511528834565,-58.7465544725265 -62.9511528834565,-58.7465544725265 -64.7293199681723,-59.7521665367827 -64.7293199681723))
98|POLYGON((-46.0338228554891 -64.3995107627395,-46.0338228554891 -63.5265838811592,-44.8724552797063 -63.5265838811592,-44.8724552797063 -64.3995107627395,-46.0338228554891 -64.3995107627395))
106|POLYGON((-138.956576920509 7.35266858623171,-138.956576920509 8.44614127728108,-137.647870254226 8.44614127728108,-137.647870254226 7.35266858623171,-138.956576920509 7.35266858623171))
115|POLYGON((-158.487402402998 16.742380486018,-158.487402402998 18.0403766306813,-157.089481263649 18.0403766306813,-157.089481263649 16.742380486018,-158.487402402998 16.742380486018))
121|POLYGON((-158.282503444181 -15.6824721531627,-158.282503444181 -15.3675324350372,-157.463386577884 -15.3675324350372,-157.463386577884 -15.6824721531627,-158.282503444181 -15.6824721531627))
135|POLYGON((52.8844891340201 -33.0764734289194,52.8844891340201 -31.5692490447906,54.2378386843928 -31.5692490447906,54.2378386843928 -33.0764734289194,52.8844891340201 -33.0764734289194))
145|POLYGON((46.0506837637214 62.8084721542531,46.0506837637214 63.9672465711658,47.1581054698865 63.9672465711658,47.1581054698865 62.8084721542531,46.0506837637214 62.8084721542531))
162|POLYGON((-146.635722471417 12.7685022668468,-146.635722471417 14.3700263680582,-145.912070074926 14.3700263680582,-145.912070074926 12.7685022668468,-146.635722471417 12.7685022668468))
163|POLYGON((28.2450714009717 46.1293684496773,28.2450714009717 47.7960768228385,29.2536268473558 47.7960768228385,29.2536268473558 46.1293684496773,28.2450714009717 46.1293684496773))
174|POLYGON((-17.2074313320576 -22.4026921646874,-17.2074313320576 -21.0210456595829,-16.2221695708709 -21.0210456595829,-16.2221695708709 -22.4026921646874,-17.2074313320576 -22.4026921646874))
183|POLYGON((169.757300159989 -40.137224255153,169.757300159989 -38.6065585385195,170.821727883714 -38.6065585385195,170.821727883714 -40.137224255153,169.757300159989 -40.137224255153))
